time(s),SOC_1,SOC_2,SOC_3,SOC_4
330.49000,-0.25846,-0.36491,-0.38444,-0.37633
330.59000,-0.25844,-0.36471,-0.38425,-0.37635
330.69000,-0.25851,-0.36485,-0.38466,-0.37658
330.79000,-0.25874,-0.36491,-0.38479,-0.37632
330.89000,-0.25818,-0.36458,-0.38426,-0.37640
330.99000,-0.25864,-0.36499,-0.38463,-0.37610
331.09000,-0.25824,-0.36446,-0.38455,-0.37634
331.19000,-0.25802,-0.36460,-0.38468,-0.37679
331.29000,-0.25795,-0.36458,-0.38451,-0.37689
331.39000,-0.25862,-0.36496,-0.38469,-0.37679
331.49000,-0.25850,-0.36447,-0.38424,-0.37666
331.59000,-0.25809,-0.36425,-0.38423,-0.37680
331.69000,-0.25863,-0.36446,-0.38425,-0.37638
331.79000,-0.25870,-0.36478,-0.38462,-0.37666
331.89000,-0.25876,-0.36461,-0.38466,-0.37650
331.99000,-0.25880,-0.36446,-0.38443,-0.37667
332.09000,-0.25867,-0.36458,-0.38440,-0.37660
332.19000,-0.25917,-0.36486,-0.38464,-0.37670
332.29000,-0.25928,-0.36487,-0.38450,-0.37649
332.39000,-0.25936,-0.36462,-0.38459,-0.37689
332.49000,-0.25920,-0.36506,-0.38480,-0.37639
332.59000,-0.25926,-0.36468,-0.38474,-0.37654
332.69000,-0.25914,-0.36471,-0.38470,-0.37644
332.79000,-0.25843,-0.36451,-0.38471,-0.37630
332.89000,-0.25862,-0.36490,-0.38492,-0.37647
332.99000,-0.25855,-0.36519,-0.38510,-0.37623
333.09000,-0.25884,-0.36527,-0.38513,-0.37649
333.19000,-0.25816,-0.36475,-0.38446,-0.37662
333.29000,-0.25857,-0.36507,-0.38502,-0.37658
333.39000,-0.25761,-0.36448,-0.38454,-0.37657
333.49000,-0.25761,-0.36442,-0.38463,-0.37664
333.59000,-0.25822,-0.36457,-0.38492,-0.37669
333.69000,-0.25801,-0.36458,-0.38488,-0.37654
333.79000,-0.25813,-0.36445,-0.38476,-0.37615
333.89000,-0.25860,-0.36466,-0.38518,-0.37685
333.99000,-0.25863,-0.36491,-0.38505,-0.37681
334.09000,-0.25888,-0.36497,-0.38510,-0.37698
334.19000,-0.25885,-0.36460,-0.38476,-0.37673
334.29000,-0.25916,-0.36479,-0.38486,-0.37647
334.39000,-0.25898,-0.36461,-0.38477,-0.37580
334.49000,-0.25890,-0.36451,-0.38488,-0.37684
334.59000,-0.25853,-0.36412,-0.38433,-0.37666
334.69000,-0.25877,-0.36440,-0.38457,-0.37637
334.79000,-0.25888,-0.36440,-0.38462,-0.37589
334.89000,-0.25949,-0.36516,-0.38518,-0.37614
334.99000,-0.25903,-0.36461,-0.38475,-0.37647
335.09000,-0.25909,-0.36489,-0.38506,-0.37706
335.19000,-0.25887,-0.36427,-0.38496,-0.37668
335.29000,-0.25931,-0.36444,-0.38516,-0.37718
335.39000,-0.25876,-0.36378,-0.38462,-0.37701
335.49000,-0.25867,-0.36433,-0.38427,-0.37645
335.59000,-0.25900,-0.36512,-0.38490,-0.37680
335.69000,-0.25860,-0.36485,-0.38465,-0.37694
335.79000,-0.25887,-0.36489,-0.38500,-0.37664
335.89000,-0.25925,-0.36508,-0.38486,-0.37690
335.99000,-0.25876,-0.36454,-0.38445,-0.37628
336.09000,-0.25911,-0.36447,-0.38453,-0.37697
336.19000,-0.25922,-0.36510,-0.38492,-0.37654
336.29000,-0.25893,-0.36492,-0.38479,-0.37698
336.39000,-0.25860,-0.36469,-0.38462,-0.37671
336.49000,-0.25836,-0.36464,-0.38481,-0.37637
336.59000,-0.25883,-0.36526,-0.38489,-0.37656
336.69000,-0.25863,-0.36467,-0.38482,-0.37667
336.79000,-0.25864,-0.36461,-0.38470,-0.37695
336.89000,-0.25877,-0.36480,-0.38475,-0.37681
336.99000,-0.25924,-0.36458,-0.38462,-0.37692
337.09000,-0.25915,-0.36490,-0.38492,-0.37693
337.19000,-0.25899,-0.36477,-0.38516,-0.37674
337.29000,-0.25906,-0.36468,-0.38525,-0.37655
337.39000,-0.25929,-0.36502,-0.38518,-0.37634
337.49000,-0.25885,-0.36489,-0.38510,-0.37640
337.59000,-0.25916,-0.36530,-0.38508,-0.37651
337.69000,-0.25895,-0.36472,-0.38501,-0.37685
337.79000,-0.25981,-0.36514,-0.38530,-0.37640
337.89000,-0.25934,-0.36463,-0.38478,-0.37613
337.99000,-0.25953,-0.36506,-0.38520,-0.37661
338.09000,-0.25948,-0.36474,-0.38468,-0.37691
338.19000,-0.26030,-0.36543,-0.38518,-0.37674
338.29000,-0.26004,-0.36485,-0.38486,-0.37688
338.39000,-0.25971,-0.36461,-0.38459,-0.37655
338.49000,-0.25968,-0.36451,-0.38466,-0.37660
338.59000,-0.25979,-0.36498,-0.38474,-0.37665
338.69000,-0.25934,-0.36467,-0.38461,-0.37669
338.79000,-0.25922,-0.36455,-0.38479,-0.37632
338.89000,-0.25935,-0.36473,-0.38469,-0.37689
338.99000,-0.25908,-0.36496,-0.38476,-0.37676
339.09000,-0.25876,-0.36443,-0.38449,-0.37678
339.19000,-0.25907,-0.36464,-0.38488,-0.37665
339.29000,-0.25898,-0.36466,-0.38488,-0.37667
339.39000,-0.25927,-0.36496,-0.38509,-0.37675
339.49000,-0.25971,-0.36493,-0.38484,-0.37651
339.59000,-0.25944,-0.36466,-0.38495,-0.37687
339.69000,-0.25973,-0.36476,-0.38479,-0.37708
339.79000,-0.25927,-0.36427,-0.38439,-0.37660
339.89000,-0.25939,-0.36430,-0.38471,-0.37655
339.99000,-0.25955,-0.36466,-0.38491,-0.37637
340.09000,-0.25948,-0.36447,-0.38488,-0.37684
340.19000,-0.25958,-0.36485,-0.38506,-0.37676
340.29000,-0.25950,-0.36446,-0.38493,-0.37696
340.39000,-0.25996,-0.36438,-0.38504,-0.37656
340.49000,-0.25980,-0.36433,-0.38472,-0.37665
340.59000,-0.25968,-0.36469,-0.38470,-0.37665
340.69000,-0.25967,-0.36445,-0.38487,-0.37674
340.79000,-0.26000,-0.36505,-0.38537,-0.37678
340.89000,-0.26027,-0.36490,-0.38500,-0.37693
340.99000,-0.26009,-0.36474,-0.38478,-0.37695
341.09000,-0.26006,-0.36478,-0.38479,-0.37674
341.19000,-0.26012,-0.36505,-0.38489,-0.37677
341.29000,-0.25928,-0.36432,-0.38455,-0.37666
341.39000,-0.25971,-0.36443,-0.38473,-0.37657
341.49000,-0.25963,-0.36484,-0.38523,-0.37670
341.59000,-0.26036,-0.36494,-0.38534,-0.37667
341.69000,-0.26019,-0.36456,-0.38491,-0.37703
341.79000,-0.25983,-0.36437,-0.38451,-0.37678
341.89000,-0.26019,-0.36465,-0.38509,-0.37669
341.99000,-0.26039,-0.36444,-0.38515,-0.37678
342.09000,-0.26050,-0.36480,-0.38492,-0.37689
342.19000,-0.25991,-0.36453,-0.38508,-0.37702
342.29000,-0.25992,-0.36489,-0.38501,-0.37722
342.39000,-0.26006,-0.36511,-0.38516,-0.37694
342.49000,-0.26000,-0.36493,-0.38508,-0.37700
342.59000,-0.26024,-0.36518,-0.38565,-0.37664
342.69000,-0.26063,-0.36529,-0.38546,-0.37711
342.79000,-0.26080,-0.36515,-0.38519,-0.37723
342.89000,-0.25997,-0.36460,-0.38495,-0.37676
342.99000,-0.26034,-0.36506,-0.38508,-0.37628
343.09000,-0.26050,-0.36499,-0.38488,-0.37669
343.19000,-0.26086,-0.36479,-0.38520,-0.37657
343.29000,-0.26043,-0.36460,-0.38498,-0.37642
343.39000,-0.26053,-0.36482,-0.38524,-0.37674
343.49000,-0.26021,-0.36475,-0.38497,-0.37681
343.59000,-0.26005,-0.36450,-0.38461,-0.37674
343.69000,-0.26009,-0.36465,-0.38463,-0.37682
343.79000,-0.25965,-0.36460,-0.38489,-0.37668
343.89000,-0.25957,-0.36459,-0.38486,-0.37642
343.99000,-0.26010,-0.36504,-0.38526,-0.37668
344.09000,-0.25979,-0.36484,-0.38525,-0.37644
344.19000,-0.25959,-0.36449,-0.38453,-0.37669
344.29000,-0.26040,-0.36482,-0.38483,-0.37691
344.39000,-0.26041,-0.36488,-0.38479,-0.37678
344.49000,-0.26031,-0.36511,-0.38491,-0.37672
344.59000,-0.26057,-0.36492,-0.38476,-0.37700
344.69000,-0.26039,-0.36537,-0.38497,-0.37682
344.79000,-0.26076,-0.36521,-0.38507,-0.37719
344.89000,-0.26022,-0.36507,-0.38491,-0.37694
344.99000,-0.26060,-0.36539,-0.38519,-0.37650
345.09000,-0.26045,-0.36524,-0.38521,-0.37632
345.19000,-0.26051,-0.36537,-0.38524,-0.37629
345.29000,-0.26037,-0.36516,-0.38520,-0.37669
345.39000,-0.26011,-0.36467,-0.38461,-0.37690
345.49000,-0.25996,-0.36463,-0.38447,-0.37676
345.59000,-0.26016,-0.36505,-0.38486,-0.37693
345.69000,-0.25985,-0.36499,-0.38489,-0.37688
345.79000,-0.25980,-0.36491,-0.38512,-0.37704
345.89000,-0.25973,-0.36526,-0.38530,-0.37706
345.99000,-0.25960,-0.36520,-0.38491,-0.37696
346.09000,-0.25933,-0.36496,-0.38456,-0.37633
346.19000,-0.25948,-0.36503,-0.38476,-0.37652
346.29000,-0.25994,-0.36497,-0.38494,-0.37680
346.39000,-0.26011,-0.36482,-0.38501,-0.37670
346.49000,-0.25995,-0.36475,-0.38541,-0.37648
346.59000,-0.25969,-0.36436,-0.38493,-0.37700
346.69000,-0.25975,-0.36433,-0.38528,-0.37699
346.79000,-0.25987,-0.36442,-0.38507,-0.37679
346.89000,-0.25985,-0.36455,-0.38475,-0.37693
346.99000,-0.25974,-0.36441,-0.38479,-0.37675
347.09000,-0.25948,-0.36457,-0.38449,-0.37659
347.19000,-0.25982,-0.36439,-0.38470,-0.37674
347.29000,-0.26019,-0.36495,-0.38505,-0.37706
347.39000,-0.25982,-0.36454,-0.38459,-0.37669
347.49000,-0.25996,-0.36467,-0.38494,-0.37688
347.59000,-0.25972,-0.36475,-0.38522,-0.37740
347.69000,-0.25964,-0.36419,-0.38468,-0.37693
347.79000,-0.25993,-0.36449,-0.38477,-0.37699
347.89000,-0.25969,-0.36437,-0.38473,-0.37683
347.99000,-0.26050,-0.36491,-0.38510,-0.37679
348.09000,-0.26017,-0.36483,-0.38506,-0.37705
348.19000,-0.26059,-0.36478,-0.38496,-0.37727
348.29000,-0.26068,-0.36459,-0.38521,-0.37701
348.39000,-0.25998,-0.36413,-0.38472,-0.37735
348.49000,-0.26053,-0.36466,-0.38508,-0.37724
348.59000,-0.26065,-0.36464,-0.38505,-0.37654
348.69000,-0.26100,-0.36467,-0.38551,-0.37655
348.79000,-0.26079,-0.36463,-0.38524,-0.37656
348.89000,-0.26100,-0.36489,-0.38515,-0.37672
348.99000,-0.26099,-0.36487,-0.38522,-0.37658
349.09000,-0.26075,-0.36475,-0.38526,-0.37700
349.19000,-0.26088,-0.36472,-0.38533,-0.37716
349.29000,-0.26056,-0.36439,-0.38519,-0.37718
349.39000,-0.26048,-0.36460,-0.38520,-0.37653
349.49000,-0.26027,-0.36448,-0.38517,-0.37698
349.59000,-0.25962,-0.36432,-0.38483,-0.37722
349.69000,-0.25992,-0.36486,-0.38514,-0.37725
349.79000,-0.25971,-0.36477,-0.38530,-0.37682
349.89000,-0.25961,-0.36467,-0.38536,-0.37688
349.99000,-0.25969,-0.36431,-0.38500,-0.37689
350.09000,-0.25937,-0.36407,-0.38462,-0.37709
350.19000,-0.26006,-0.36467,-0.38490,-0.37682
350.29000,-0.26013,-0.36422,-0.38498,-0.37697
350.39000,-0.26021,-0.36453,-0.38498,-0.37719
350.49000,-0.26060,-0.36473,-0.38534,-0.37714
350.59000,-0.26022,-0.36489,-0.38519,-0.37712
350.69000,-0.26047,-0.36448,-0.38497,-0.37689
350.79000,-0.26035,-0.36427,-0.38459,-0.37708
350.89000,-0.26021,-0.36433,-0.38479,-0.37709
350.99000,-0.26048,-0.36447,-0.38503,-0.37713
351.09000,-0.26029,-0.36474,-0.38510,-0.37722
351.19000,-0.26067,-0.36479,-0.38502,-0.37710
351.29000,-0.26075,-0.36465,-0.38476,-0.37695
351.39000,-0.26099,-0.36456,-0.38501,-0.37716
351.49000,-0.26070,-0.36430,-0.38490,-0.37701
351.59000,-0.26098,-0.36462,-0.38508,-0.37690
351.69000,-0.26124,-0.36517,-0.38548,-0.37717
351.79000,-0.26162,-0.36501,-0.38535,-0.37724
351.89000,-0.26151,-0.36481,-0.38527,-0.37747
351.99000,-0.26134,-0.36440,-0.38516,-0.37698
352.09000,-0.26141,-0.36430,-0.38503,-0.37752
352.19000,-0.26161,-0.36436,-0.38499,-0.37733
352.29000,-0.26171,-0.36429,-0.38494,-0.37703
352.39000,-0.26244,-0.36503,-0.38511,-0.37699
352.49000,-0.26245,-0.36498,-0.38504,-0.37666
352.59000,-0.26256,-0.36485,-0.38516,-0.37672
352.69000,-0.26233,-0.36488,-0.38492,-0.37643
352.79000,-0.26238,-0.36478,-0.38494,-0.37675
352.89000,-0.26287,-0.36495,-0.38527,-0.37656
352.99000,-0.26278,-0.36484,-0.38522,-0.37664
353.09000,-0.26282,-0.36511,-0.38523,-0.37659
353.19000,-0.26248,-0.36507,-0.38487,-0.37657
353.29000,-0.26255,-0.36499,-0.38484,-0.37665
353.39000,-0.26265,-0.36541,-0.38551,-0.37654
353.49000,-0.26226,-0.36472,-0.38491,-0.37687
353.59000,-0.26228,-0.36490,-0.38472,-0.37679
353.69000,-0.26182,-0.36429,-0.38464,-0.37703
353.79000,-0.26137,-0.36443,-0.38471,-0.37701
353.89000,-0.26143,-0.36428,-0.38489,-0.37694
353.99000,-0.26159,-0.36489,-0.38546,-0.37662
354.09000,-0.26157,-0.36459,-0.38515,-0.37682
354.19000,-0.26150,-0.36441,-0.38492,-0.37693
354.29000,-0.26183,-0.36444,-0.38491,-0.37706
354.39000,-0.26238,-0.36467,-0.38495,-0.37714
354.49000,-0.26263,-0.36533,-0.38516,-0.37722
354.59000,-0.26249,-0.36504,-0.38487,-0.37651
354.69000,-0.26237,-0.36460,-0.38519,-0.37673
354.79000,-0.26245,-0.36482,-0.38539,-0.37685
354.89000,-0.26181,-0.36479,-0.38481,-0.37674
354.99000,-0.26171,-0.36475,-0.38511,-0.37680
355.09000,-0.26165,-0.36486,-0.38515,-0.37736
355.19000,-0.26178,-0.36485,-0.38579,-0.37732
355.29000,-0.26193,-0.36455,-0.38557,-0.37707
355.39000,-0.26205,-0.36501,-0.38565,-0.37715
355.49000,-0.26204,-0.36488,-0.38521,-0.37704
355.59000,-0.26206,-0.36472,-0.38517,-0.37695
355.69000,-0.26233,-0.36447,-0.38535,-0.37714
355.79000,-0.26212,-0.36428,-0.38481,-0.37687
355.89100,-0.26208,-0.36415,-0.38467,-0.37660
355.99100,-0.26208,-0.36451,-0.38504,-0.37631
356.09100,-0.26267,-0.36477,-0.38527,-0.37652
356.19100,-0.26234,-0.36468,-0.38512,-0.37678
356.29100,-0.26244,-0.36478,-0.38503,-0.37684
356.39100,-0.26223,-0.36439,-0.38463,-0.37700
356.49100,-0.26220,-0.36428,-0.38461,-0.37716
356.59100,-0.26228,-0.36421,-0.38461,-0.37682
356.69100,-0.26253,-0.36441,-0.38492,-0.37683
356.79100,-0.26250,-0.36445,-0.38469,-0.37682
356.89100,-0.26229,-0.36439,-0.38464,-0.37671
356.99100,-0.26212,-0.36434,-0.38498,-0.37696
357.09100,-0.26210,-0.36433,-0.38502,-0.37685
357.19100,-0.26243,-0.36481,-0.38500,-0.37671
357.29100,-0.26232,-0.36474,-0.38507,-0.37657
357.39100,-0.26219,-0.36493,-0.38522,-0.37701
357.49100,-0.26204,-0.36500,-0.38499,-0.37691
357.59100,-0.26218,-0.36498,-0.38526,-0.37663
357.69100,-0.26225,-0.36487,-0.38513,-0.37708
357.79100,-0.26180,-0.36464,-0.38509,-0.37693
357.89100,-0.26230,-0.36520,-0.38530,-0.37705
357.99100,-0.26194,-0.36515,-0.38531,-0.37698
358.09100,-0.26229,-0.36506,-0.38523,-0.37688
358.19100,-0.26280,-0.36558,-0.38572,-0.37696
358.29100,-0.26253,-0.36522,-0.38524,-0.37719
358.39100,-0.26255,-0.36495,-0.38533,-0.37716
358.49100,-0.26230,-0.36455,-0.38517,-0.37715
358.59100,-0.26289,-0.36476,-0.38522,-0.37721
358.69100,-0.26259,-0.36479,-0.38512,-0.37719
358.79100,-0.26230,-0.36454,-0.38488,-0.37722
358.89100,-0.26280,-0.36506,-0.38541,-0.37679
358.99100,-0.26249,-0.36506,-0.38518,-0.37681
359.09100,-0.26185,-0.36431,-0.38490,-0.37672
359.19100,-0.26230,-0.36470,-0.38516,-0.37695
359.29100,-0.26171,-0.36435,-0.38461,-0.37703
359.39100,-0.26198,-0.36471,-0.38516,-0.37679
359.49100,-0.26229,-0.36491,-0.38499,-0.37690
359.59100,-0.26275,-0.36483,-0.38538,-0.37721
359.69100,-0.26275,-0.36467,-0.38523,-0.37728
359.79100,-0.26271,-0.36471,-0.38511,-0.37706
359.89100,-0.26226,-0.36445,-0.38493,-0.37650
359.99100,-0.26290,-0.36498,-0.38510,-0.37678
360.09100,-0.26297,-0.36476,-0.38507,-0.37654
360.19100,-0.26241,-0.36446,-0.38460,-0.37664
360.29100,-0.26290,-0.36455,-0.38500,-0.37662
360.39100,-0.26242,-0.36452,-0.38481,-0.37654
360.49100,-0.26275,-0.36497,-0.38509,-0.37679
360.59100,-0.26238,-0.36458,-0.38489,-0.37653
360.69100,-0.26220,-0.36463,-0.38502,-0.37659
360.79100,-0.26147,-0.36430,-0.38471,-0.37711
360.89100,-0.26180,-0.36442,-0.38470,-0.37656
360.99100,-0.26231,-0.36482,-0.38523,-0.37629
361.09100,-0.26199,-0.36440,-0.38477,-0.37671
361.19100,-0.26216,-0.36476,-0.38489,-0.37668
361.29100,-0.26224,-0.36454,-0.38489,-0.37666
361.39100,-0.26218,-0.36477,-0.38509,-0.37701
361.49100,-0.26214,-0.36474,-0.38516,-0.37711
361.59100,-0.26193,-0.36472,-0.38515,-0.37714
361.69100,-0.26188,-0.36466,-0.38527,-0.37717
361.79100,-0.26187,-0.36502,-0.38546,-0.37674
361.89100,-0.26208,-0.36543,-0.38595,-0.37680
361.99100,-0.26129,-0.36465,-0.38509,-0.37676
362.09100,-0.26165,-0.36474,-0.38516,-0.37658
362.19100,-0.26209,-0.36499,-0.38541,-0.37701
362.29100,-0.26245,-0.36497,-0.38554,-0.37687
362.39100,-0.26216,-0.36469,-0.38481,-0.37673
362.49100,-0.26189,-0.36428,-0.38479,-0.37673
362.59100,-0.26262,-0.36461,-0.38524,-0.37707
362.69100,-0.26217,-0.36456,-0.38504,-0.37720
362.79100,-0.26209,-0.36498,-0.38528,-0.37738
362.89100,-0.26181,-0.36488,-0.38494,-0.37679
362.99100,-0.26188,-0.36475,-0.38493,-0.37682
363.09100,-0.26208,-0.36486,-0.38504,-0.37691
363.19100,-0.26190,-0.36468,-0.38500,-0.37695
363.29100,-0.26201,-0.36460,-0.38524,-0.37682
363.39100,-0.26197,-0.36441,-0.38517,-0.37669
363.49100,-0.26201,-0.36491,-0.38527,-0.37689
363.59100,-0.26178,-0.36466,-0.38511,-0.37678
363.69100,-0.26186,-0.36425,-0.38487,-0.37756
363.79100,-0.26267,-0.36469,-0.38520,-0.37690
363.89100,-0.26215,-0.36472,-0.38495,-0.37660
363.99100,-0.26268,-0.36510,-0.38526,-0.37659
364.09100,-0.26228,-0.36489,-0.38517,-0.37668
364.19100,-0.26192,-0.36466,-0.38483,-0.37680
364.29100,-0.26201,-0.36495,-0.38526,-0.37666
364.39100,-0.26177,-0.36448,-0.38467,-0.37704
364.49100,-0.26201,-0.36458,-0.38487,-0.37691
364.59100,-0.26235,-0.36433,-0.38512,-0.37709
364.69100,-0.26220,-0.36411,-0.38519,-0.37684
364.79100,-0.26232,-0.36460,-0.38491,-0.37712
364.89100,-0.26241,-0.36451,-0.38512,-0.37693
364.99100,-0.26266,-0.36465,-0.38502,-0.37708
365.09100,-0.26336,-0.36498,-0.38527,-0.37696
365.19100,-0.26328,-0.36496,-0.38531,-0.37690
365.29100,-0.26317,-0.36481,-0.38511,-0.37675
365.39100,-0.26317,-0.36448,-0.38495,-0.37672
365.49100,-0.26295,-0.36478,-0.38480,-0.37719
365.59100,-0.26295,-0.36487,-0.38514,-0.37704
365.69100,-0.26261,-0.36458,-0.38482,-0.37700
365.79100,-0.26274,-0.36479,-0.38503,-0.37695
365.89100,-0.26285,-0.36463,-0.38478,-0.37691
365.99100,-0.26275,-0.36452,-0.38476,-0.37662
366.09100,-0.26290,-0.36457,-0.38492,-0.37674
366.19100,-0.26285,-0.36481,-0.38513,-0.37674
366.29100,-0.26278,-0.36492,-0.38512,-0.37677
366.39100,-0.26272,-0.36446,-0.38482,-0.37694
366.49100,-0.26262,-0.36439,-0.38500,-0.37684
366.59100,-0.26271,-0.36465,-0.38489,-0.37709
366.69100,-0.26254,-0.36459,-0.38494,-0.37708
366.79100,-0.26284,-0.36480,-0.38548,-0.37637
366.89100,-0.26226,-0.36450,-0.38524,-0.37668
366.99100,-0.26245,-0.36468,-0.38512,-0.37672
367.09100,-0.26268,-0.36478,-0.38505,-0.37677
367.19100,-0.26280,-0.36459,-0.38511,-0.37691
367.29100,-0.26291,-0.36472,-0.38532,-0.37677
367.39100,-0.26303,-0.36492,-0.38523,-0.37651
367.49100,-0.26288,-0.36479,-0.38522,-0.37654
367.59100,-0.26286,-0.36494,-0.38493,-0.37656
367.69100,-0.26330,-0.36486,-0.38508,-0.37620
367.79100,-0.26321,-0.36459,-0.38484,-0.37694
367.89100,-0.26344,-0.36476,-0.38489,-0.37711
367.99100,-0.26302,-0.36441,-0.38500,-0.37699
368.09100,-0.26293,-0.36472,-0.38516,-0.37683
368.19100,-0.26286,-0.36495,-0.38534,-0.37709
368.29100,-0.26346,-0.36495,-0.38543,-0.37673
368.39100,-0.26340,-0.36458,-0.38512,-0.37670
368.49100,-0.26377,-0.36472,-0.38514,-0.37684
368.59100,-0.26393,-0.36480,-0.38513,-0.37673
368.69100,-0.26348,-0.36494,-0.38534,-0.37636
368.79100,-0.26319,-0.36478,-0.38532,-0.37697
368.89100,-0.26304,-0.36460,-0.38526,-0.37696
368.99100,-0.26295,-0.36472,-0.38514,-0.37712
369.09100,-0.26298,-0.36501,-0.38554,-0.37755
369.19100,-0.26284,-0.36493,-0.38540,-0.37689
369.29100,-0.26332,-0.36506,-0.38530,-0.37701
369.39100,-0.26300,-0.36515,-0.38546,-0.37702
369.49100,-0.26279,-0.36467,-0.38523,-0.37690
369.59100,-0.26274,-0.36500,-0.38501,-0.37690
369.69100,-0.26289,-0.36507,-0.38511,-0.37667
369.79100,-0.26320,-0.36480,-0.38503,-0.37707
369.89100,-0.26327,-0.36490,-0.38491,-0.37642
369.99100,-0.26316,-0.36420,-0.38453,-0.37680
370.09100,-0.26359,-0.36468,-0.38489,-0.37713
370.19100,-0.26422,-0.36507,-0.38541,-0.37719
370.29100,-0.26418,-0.36526,-0.38539,-0.37680
370.39100,-0.26445,-0.36524,-0.38541,-0.37674
370.49100,-0.26412,-0.36503,-0.38530,-0.37642
370.59100,-0.26405,-0.36494,-0.38523,-0.37700
370.69100,-0.26404,-0.36527,-0.38545,-0.37687
370.79100,-0.26413,-0.36528,-0.38594,-0.37709
370.89100,-0.26355,-0.36518,-0.38532,-0.37742
370.99100,-0.26378,-0.36483,-0.38523,-0.37665
371.09100,-0.26383,-0.36491,-0.38518,-0.37671
371.19100,-0.26396,-0.36498,-0.38564,-0.37681
371.29100,-0.26374,-0.36514,-0.38523,-0.37685
371.39100,-0.26376,-0.36501,-0.38522,-0.37669
371.49100,-0.26421,-0.36539,-0.38580,-0.37723
371.59100,-0.26408,-0.36466,-0.38538,-0.37699
371.69100,-0.26410,-0.36436,-0.38502,-0.37708
371.79100,-0.26412,-0.36487,-0.38521,-0.37695
371.89100,-0.26377,-0.36482,-0.38520,-0.37665
371.99100,-0.26380,-0.36476,-0.38508,-0.37656
372.09100,-0.26360,-0.36476,-0.38513,-0.37667
372.19100,-0.26342,-0.36475,-0.38497,-0.37694
372.29100,-0.26342,-0.36488,-0.38501,-0.37678
372.39100,-0.26376,-0.36501,-0.38513,-0.37624
372.49100,-0.26407,-0.36525,-0.38533,-0.37657
372.59100,-0.26408,-0.36526,-0.38522,-0.37695
372.69100,-0.26411,-0.36545,-0.38527,-0.37745
372.79100,-0.26369,-0.36473,-0.38483,-0.37684
372.89100,-0.26362,-0.36448,-0.38468,-0.37680
372.99100,-0.26382,-0.36482,-0.38495,-0.37633
373.09100,-0.26347,-0.36466,-0.38497,-0.37649
373.19100,-0.26372,-0.36527,-0.38561,-0.37639
373.29100,-0.26403,-0.36484,-0.38528,-0.37668
373.39100,-0.26424,-0.36509,-0.38528,-0.37707
373.49100,-0.26374,-0.36486,-0.38502,-0.37682
373.59100,-0.26343,-0.36466,-0.38485,-0.37687
373.69100,-0.26348,-0.36469,-0.38481,-0.37742
373.79100,-0.26320,-0.36459,-0.38482,-0.37705
373.89100,-0.26286,-0.36471,-0.38467,-0.37676
373.99100,-0.26306,-0.36475,-0.38481,-0.37729
374.09100,-0.26260,-0.36464,-0.38448,-0.37761
374.19100,-0.26279,-0.36473,-0.38470,-0.37690
374.29100,-0.26285,-0.36457,-0.38479,-0.37671
374.39100,-0.26292,-0.36516,-0.38501,-0.37691
374.49100,-0.26306,-0.36487,-0.38515,-0.37705
374.59100,-0.26361,-0.36547,-0.38542,-0.37758
374.69100,-0.26355,-0.36534,-0.38546,-0.37772
374.79100,-0.26361,-0.36491,-0.38497,-0.37734
374.89100,-0.26366,-0.36488,-0.38516,-0.37719
374.99100,-0.26377,-0.36502,-0.38514,-0.37710
375.09100,-0.26413,-0.36497,-0.38502,-0.37724
375.19100,-0.26411,-0.36479,-0.38516,-0.37679
375.29100,-0.26460,-0.36534,-0.38532,-0.37688
375.39100,-0.26429,-0.36490,-0.38487,-0.37755
375.49100,-0.26412,-0.36468,-0.38495,-0.37740
375.59100,-0.26404,-0.36436,-0.38470,-0.37706
375.69100,-0.26410,-0.36501,-0.38513,-0.37684
375.79100,-0.26366,-0.36474,-0.38477,-0.37699
375.89100,-0.26374,-0.36467,-0.38493,-0.37702
375.99100,-0.26440,-0.36495,-0.38506,-0.37722
376.09100,-0.26374,-0.36467,-0.38488,-0.37740
376.19100,-0.26392,-0.36467,-0.38461,-0.37722
376.29100,-0.26426,-0.36468,-0.38504,-0.37696
376.39100,-0.26445,-0.36494,-0.38514,-0.37676
376.49100,-0.26473,-0.36544,-0.38542,-0.37654
376.59100,-0.26451,-0.36516,-0.38510,-0.37655
376.69100,-0.26454,-0.36481,-0.38497,-0.37709
376.79100,-0.26455,-0.36454,-0.38492,-0.37773
376.89100,-0.26490,-0.36466,-0.38502,-0.37738
376.99100,-0.26434,-0.36454,-0.38493,-0.37715
377.09100,-0.26454,-0.36455,-0.38506,-0.37711
377.19100,-0.26440,-0.36486,-0.38509,-0.37729
377.29100,-0.26456,-0.36507,-0.38534,-0.37686
377.39100,-0.26420,-0.36459,-0.38522,-0.37745
377.49100,-0.26429,-0.36482,-0.38512,-0.37703
377.59100,-0.26437,-0.36498,-0.38518,-0.37702
377.69100,-0.26389,-0.36466,-0.38493,-0.37663
377.79100,-0.26353,-0.36475,-0.38514,-0.37687
377.89100,-0.26412,-0.36503,-0.38534,-0.37732
377.99100,-0.26377,-0.36471,-0.38477,-0.37721
378.09100,-0.26376,-0.36480,-0.38496,-0.37708
378.19100,-0.26338,-0.36476,-0.38502,-0.37734
378.29100,-0.26346,-0.36478,-0.38492,-0.37697
378.39100,-0.26342,-0.36483,-0.38524,-0.37709
378.49100,-0.26332,-0.36473,-0.38485,-0.37701
