time(s),SOC_1,SOC_2,SOC_3,SOC_4
62.05900,0.79951,0.83046,0.84012,0.87412
62.15900,0.79708,0.82873,0.83810,0.87242
62.25900,0.79550,0.82750,0.83753,0.87171
62.35900,0.79519,0.82712,0.83717,0.87106
62.45900,0.79216,0.82428,0.83459,0.86931
62.55900,0.79009,0.82269,0.83308,0.86867
62.65900,0.78853,0.82141,0.83117,0.86718
62.75900,0.78750,0.82011,0.83060,0.86562
62.85900,0.78618,0.81854,0.82928,0.86456
62.95900,0.78363,0.81654,0.82721,0.86342
63.05900,0.78292,0.81586,0.82664,0.86315
63.15900,0.78066,0.81445,0.82492,0.86153
63.25900,0.77941,0.81287,0.82361,0.86023
63.35900,0.77783,0.81168,0.82240,0.85894
63.45900,0.77531,0.80888,0.82017,0.85782
63.55900,0.77385,0.80799,0.81904,0.85666
63.65900,0.77309,0.80722,0.81829,0.85583
63.75900,0.77003,0.80464,0.81601,0.85378
63.85900,0.76783,0.80362,0.81454,0.85272
63.95900,0.76728,0.80228,0.81357,0.85200
64.05900,0.76632,0.80112,0.81257,0.85098
64.15900,0.76335,0.79913,0.81056,0.84902
64.25900,0.76183,0.79735,0.80940,0.84846
64.35900,0.76040,0.79583,0.80791,0.84668
64.45900,0.75894,0.79466,0.80644,0.84699
64.55900,0.75590,0.79212,0.80366,0.84411
64.65900,0.75540,0.79117,0.80273,0.84364
64.75900,0.75344,0.78950,0.80163,0.84251
64.85900,0.75039,0.78776,0.79931,0.84054
64.95900,0.74776,0.78540,0.79779,0.83905
65.05900,0.74745,0.78432,0.79670,0.83794
65.15900,0.74643,0.78301,0.79589,0.83699
65.25900,0.74465,0.78136,0.79404,0.83631
65.35900,0.74296,0.78053,0.79265,0.83437
65.45900,0.74168,0.77896,0.79175,0.83367
65.55900,0.73931,0.77719,0.79042,0.83259
65.65900,0.73803,0.77568,0.78826,0.83163
65.75900,0.73588,0.77411,0.78633,0.82897
65.85900,0.73430,0.77239,0.78517,0.82792
65.95900,0.73244,0.77090,0.78391,0.82689
66.05900,0.73116,0.76945,0.78227,0.82570
66.15900,0.72795,0.76686,0.77967,0.82401
66.25900,0.72624,0.76542,0.77867,0.82334
66.35900,0.72477,0.76394,0.77725,0.82177
66.45900,0.72433,0.76311,0.77704,0.82104
66.55900,0.72085,0.76095,0.77434,0.81903
66.65900,0.71969,0.76025,0.77287,0.81837
66.75900,0.71857,0.75882,0.77189,0.81579
66.85900,0.71515,0.75584,0.76911,0.81419
66.95900,0.71316,0.75435,0.76728,0.81381
67.05900,0.71196,0.75265,0.76651,0.81312
67.15900,0.71114,0.75149,0.76493,0.81106
67.25900,0.71073,0.75060,0.76413,0.81001
67.35900,0.70840,0.74869,0.76255,0.80862
67.45900,0.70601,0.74654,0.76045,0.80693
67.55900,0.70610,0.74613,0.75980,0.80669
67.65900,0.70342,0.74403,0.75723,0.80429
67.75900,0.70144,0.74229,0.75584,0.80344
67.85900,0.70001,0.74121,0.75481,0.80229
67.95900,0.69957,0.74065,0.75445,0.80191
68.05900,0.69950,0.73949,0.75370,0.80075
68.15900,0.69717,0.73742,0.75202,0.79959
68.25900,0.69553,0.73618,0.75122,0.79852
68.35900,0.69508,0.73609,0.75071,0.79714
68.45900,0.69364,0.73480,0.74931,0.79724
68.55900,0.69232,0.73340,0.74779,0.79528
68.65900,0.69155,0.73309,0.74726,0.79484
68.75900,0.69061,0.73176,0.74591,0.79318
68.85900,0.68951,0.73113,0.74549,0.79213
68.95900,0.68866,0.72979,0.74484,0.79226
69.05900,0.68692,0.72772,0.74346,0.79135
69.15900,0.68749,0.72895,0.74391,0.79065
69.25900,0.68576,0.72663,0.74133,0.79020
69.35900,0.68597,0.72705,0.74165,0.78862
69.45900,0.68553,0.72686,0.74186,0.78837
69.55900,0.68411,0.72508,0.74046,0.78766
69.65900,0.68339,0.72441,0.73981,0.78718
69.75900,0.68239,0.72334,0.73897,0.78648
69.85900,0.68143,0.72221,0.73815,0.78664
69.95900,0.68127,0.72179,0.73800,0.78519
70.05900,0.68063,0.72166,0.73736,0.78478
70.15900,0.68176,0.72251,0.73828,0.78380
70.25900,0.68129,0.72248,0.73800,0.78311
70.35900,0.68170,0.72237,0.73794,0.78288
70.45900,0.68136,0.72177,0.73776,0.78349
70.55900,0.68152,0.72147,0.73749,0.78335
70.65900,0.68139,0.72181,0.73787,0.78286
70.75900,0.68135,0.72096,0.73663,0.78194
70.85900,0.68090,0.72051,0.73652,0.78181
70.95900,0.68197,0.72118,0.73669,0.78152
71.05900,0.68083,0.72079,0.73672,0.78083
71.15900,0.68060,0.72037,0.73639,0.77992
71.25900,0.68076,0.72052,0.73655,0.78057
71.35900,0.68052,0.72030,0.73569,0.78051
71.45900,0.68091,0.72000,0.73584,0.77998
71.55900,0.67982,0.71906,0.73476,0.77949
71.65900,0.68128,0.72008,0.73552,0.77994
71.75900,0.68102,0.71998,0.73567,0.77900
71.85900,0.68067,0.71963,0.73504,0.77881
71.95900,0.68069,0.71992,0.73531,0.77810
72.05900,0.68267,0.72114,0.73626,0.77863
72.15900,0.68201,0.71977,0.73508,0.77760
72.25900,0.68064,0.71884,0.73466,0.77726
72.35900,0.68127,0.71990,0.73585,0.77661
72.45900,0.68225,0.71994,0.73543,0.77692
72.55900,0.68261,0.71933,0.73539,0.77699
72.65900,0.68211,0.71861,0.73462,0.77669
72.75900,0.68138,0.71844,0.73448,0.77610
72.85900,0.68213,0.71896,0.73454,0.77607
72.95900,0.67998,0.71672,0.73276,0.77669
73.05900,0.68116,0.71719,0.73352,0.77549
73.15900,0.68106,0.71744,0.73428,0.77646
73.25900,0.68025,0.71643,0.73322,0.77519
73.35900,0.67986,0.71633,0.73275,0.77489
73.45900,0.68150,0.71685,0.73319,0.77441
73.55900,0.68191,0.71633,0.73328,0.77429
73.65900,0.68134,0.71601,0.73287,0.77325
73.75900,0.68206,0.71600,0.73291,0.77326
73.85900,0.68183,0.71637,0.73308,0.77309
73.95900,0.68217,0.71620,0.73334,0.77259
74.05900,0.68049,0.71461,0.73183,0.77199
74.15900,0.68079,0.71456,0.73190,0.77276
74.25900,0.67946,0.71357,0.73014,0.77182
74.35900,0.68160,0.71507,0.73190,0.77181
74.45900,0.68101,0.71477,0.73165,0.77250
74.55900,0.68140,0.71441,0.73204,0.77205
74.65900,0.68149,0.71432,0.73175,0.77142
74.75900,0.68240,0.71469,0.73210,0.77085
74.85900,0.68188,0.71326,0.73170,0.77098
74.95900,0.68069,0.71300,0.73058,0.77099
75.05900,0.68066,0.71335,0.73111,0.77007
75.15900,0.68120,0.71385,0.73137,0.76969
75.25900,0.68159,0.71345,0.73124,0.77064
75.35900,0.68100,0.71330,0.73043,0.77066
75.45900,0.68112,0.71349,0.73100,0.77014
75.55900,0.68119,0.71308,0.73113,0.76996
75.65900,0.68069,0.71287,0.73080,0.76982
75.75900,0.68060,0.71246,0.73038,0.76890
75.85900,0.68014,0.71209,0.73011,0.76920
75.95900,0.67916,0.71112,0.72921,0.76898
76.05900,0.68042,0.71251,0.72999,0.76840
76.15900,0.68021,0.71217,0.73055,0.76814
76.25900,0.67998,0.71160,0.73041,0.76794
76.35900,0.68018,0.71156,0.73032,0.76825
76.45900,0.68118,0.71174,0.73065,0.76839
76.55900,0.68098,0.71205,0.73051,0.76764
76.65900,0.67974,0.71091,0.73034,0.76717
76.75900,0.67956,0.71106,0.72973,0.76750
76.85900,0.68013,0.71138,0.73030,0.76711
76.95900,0.67986,0.71076,0.72936,0.76730
77.05900,0.68068,0.71166,0.73074,0.76720
77.15900,0.68152,0.71209,0.73105,0.76644
77.25900,0.67981,0.71012,0.72935,0.76667
77.35900,0.67951,0.71047,0.72999,0.76689
77.45900,0.67821,0.70935,0.72888,0.76704
77.55900,0.67912,0.70949,0.72951,0.76695
77.65900,0.68029,0.71025,0.73037,0.76715
77.75900,0.67959,0.70936,0.72949,0.76705
77.85900,0.67951,0.70925,0.73009,0.76597
77.95900,0.67870,0.70906,0.72960,0.76575
78.05900,0.67837,0.70889,0.72987,0.76484
78.15900,0.67908,0.70885,0.73003,0.76584
78.25900,0.67840,0.70904,0.72910,0.76664
78.35900,0.67885,0.70951,0.72936,0.76551
78.45900,0.67799,0.70863,0.72847,0.76517
78.55900,0.67786,0.70836,0.72816,0.76438
78.65900,0.67718,0.70702,0.72727,0.76352
78.75900,0.67789,0.70738,0.72759,0.76396
78.85900,0.67747,0.70728,0.72738,0.76420
78.95900,0.67646,0.70656,0.72670,0.76359
79.05900,0.67613,0.70602,0.72655,0.76280
79.15900,0.67634,0.70553,0.72580,0.76325
79.25900,0.67504,0.70525,0.72579,0.76343
79.35900,0.67478,0.70504,0.72450,0.76287
79.45900,0.67599,0.70513,0.72426,0.76280
79.55900,0.67599,0.70486,0.72435,0.76377
79.65900,0.67624,0.70523,0.72424,0.76231
79.75900,0.67612,0.70460,0.72383,0.76140
79.85900,0.67688,0.70484,0.72368,0.76084
79.95900,0.67732,0.70385,0.72282,0.76080
80.05900,0.67694,0.70281,0.72208,0.76001
80.15900,0.67787,0.70396,0.72192,0.76005
80.25900,0.67881,0.70404,0.72224,0.75965
80.35900,0.67849,0.70351,0.72168,0.76012
80.45900,0.67781,0.70126,0.72032,0.75995
80.55900,0.67892,0.70187,0.72049,0.75913
80.65900,0.67989,0.70298,0.72082,0.75870
80.75900,0.67933,0.70211,0.72028,0.75859
80.85900,0.68056,0.70206,0.72088,0.75851
80.95900,0.68203,0.70335,0.72106,0.75814
81.05900,0.68234,0.70351,0.72068,0.75663
81.15900,0.68339,0.70284,0.72029,0.75668
81.25900,0.68296,0.70224,0.71929,0.75672
81.35900,0.68399,0.70215,0.71894,0.75629
81.45900,0.68343,0.70087,0.71823,0.75662
81.55900,0.68358,0.70134,0.71774,0.75681
81.65900,0.68463,0.70178,0.71825,0.75656
81.75900,0.68569,0.70213,0.71824,0.75573
81.85900,0.68546,0.70136,0.71725,0.75599
81.95900,0.68661,0.70106,0.71722,0.75653
82.05900,0.68794,0.70219,0.71778,0.75569
82.15900,0.68741,0.70072,0.71609,0.75513
82.25900,0.68819,0.70138,0.71645,0.75471
82.35900,0.68832,0.70120,0.71610,0.75425
82.45900,0.68932,0.70087,0.71651,0.75553
82.55900,0.68887,0.70003,0.71542,0.75378
82.65900,0.69100,0.70119,0.71682,0.75395
82.75900,0.69134,0.70121,0.71568,0.75330
82.85900,0.69251,0.70174,0.71622,0.75319
82.95900,0.69331,0.70158,0.71549,0.75356
83.05900,0.69398,0.70146,0.71490,0.75364
83.15900,0.69422,0.70139,0.71496,0.75291
83.25900,0.69448,0.70126,0.71401,0.75243
83.35900,0.69611,0.70200,0.71452,0.75205
83.45900,0.69600,0.70138,0.71373,0.75198
83.55900,0.69712,0.70252,0.71412,0.75153
83.65900,0.69678,0.70193,0.71281,0.75113
83.75900,0.69810,0.70219,0.71315,0.75063
83.85900,0.69899,0.70283,0.71359,0.75201
83.95900,0.70065,0.70346,0.71399,0.75013
84.05900,0.70136,0.70344,0.71402,0.75008
84.15900,0.70255,0.70380,0.71380,0.74968
84.25900,0.70157,0.70293,0.71265,0.75050
84.35900,0.70164,0.70265,0.71217,0.74977
84.45900,0.70316,0.70398,0.71322,0.74990
84.55900,0.70342,0.70328,0.71261,0.75025
84.65900,0.70459,0.70466,0.71322,0.75015
84.75900,0.70420,0.70347,0.71180,0.74962
84.85900,0.70498,0.70396,0.71172,0.74891
84.95900,0.70631,0.70517,0.71284,0.74853
85.05900,0.70627,0.70457,0.71238,0.74834
85.15900,0.70819,0.70561,0.71238,0.74819
85.25900,0.70779,0.70472,0.71121,0.74820
85.35900,0.70966,0.70551,0.71271,0.74724
85.45900,0.70934,0.70547,0.71208,0.74743
85.55900,0.71048,0.70632,0.71183,0.74731
85.65900,0.71081,0.70631,0.71080,0.74741
85.75900,0.71191,0.70700,0.71184,0.74638
85.85900,0.71305,0.70683,0.71218,0.74584
85.95900,0.71410,0.70783,0.71238,0.74501
86.05900,0.71441,0.70722,0.71181,0.74519
86.15900,0.71518,0.70788,0.71155,0.74513
86.25900,0.71472,0.70766,0.71059,0.74549
86.35900,0.71641,0.70864,0.71136,0.74533
86.45900,0.71710,0.70855,0.71180,0.74496
86.55900,0.71759,0.70848,0.71135,0.74417
86.65900,0.71873,0.70899,0.71160,0.74431
86.75900,0.71902,0.70938,0.71104,0.74315
86.85900,0.71964,0.70993,0.71145,0.74393
86.95900,0.72017,0.71025,0.71161,0.74436
87.05900,0.72075,0.71131,0.71138,0.74392
87.15900,0.72229,0.71108,0.71210,0.74400
87.25900,0.72273,0.71132,0.71196,0.74329
87.35900,0.72356,0.71182,0.71177,0.74239
87.45900,0.72331,0.71166,0.71108,0.74314
87.55900,0.72376,0.71191,0.71105,0.74324
87.65900,0.72451,0.71185,0.71086,0.74293
87.75900,0.72511,0.71247,0.71109,0.74185
87.85900,0.72604,0.71288,0.71157,0.74329
87.95900,0.72744,0.71376,0.71181,0.74242
88.05900,0.72844,0.71386,0.71188,0.74137
88.15900,0.72854,0.71431,0.71125,0.74151
88.25900,0.72938,0.71463,0.71149,0.74086
88.35900,0.73010,0.71516,0.71170,0.74140
88.45900,0.72969,0.71398,0.71058,0.74126
88.55900,0.73039,0.71400,0.71049,0.74097
88.65900,0.73080,0.71360,0.71006,0.74010
88.75900,0.73255,0.71507,0.71096,0.74034
88.85900,0.73321,0.71576,0.71139,0.73898
88.95900,0.73470,0.71646,0.71183,0.73890
89.05900,0.73573,0.71700,0.71173,0.73919
89.15900,0.73538,0.71662,0.71174,0.73872
89.25900,0.73713,0.71743,0.71289,0.73933
89.35900,0.73716,0.71713,0.71128,0.73805
89.45900,0.73792,0.71761,0.71228,0.73798
89.55900,0.73828,0.71801,0.71185,0.73873
89.65900,0.73992,0.71910,0.71272,0.73822
89.75900,0.74089,0.72017,0.71312,0.73798
89.85900,0.74133,0.71942,0.71335,0.73789
89.95900,0.74122,0.71888,0.71203,0.73892
90.05900,0.74311,0.72036,0.71305,0.73805
90.15900,0.74388,0.72045,0.71316,0.73875
90.25900,0.74401,0.72059,0.71319,0.73784
90.35900,0.74479,0.72117,0.71286,0.73722
90.45900,0.74465,0.72105,0.71259,0.73715
90.55900,0.74678,0.72293,0.71354,0.73746
90.65900,0.74683,0.72233,0.71310,0.73710
90.75900,0.74793,0.72340,0.71378,0.73795
90.85900,0.74762,0.72275,0.71312,0.73725
90.95900,0.74868,0.72237,0.71352,0.73768
91.05900,0.75037,0.72472,0.71497,0.73745
91.15900,0.75156,0.72502,0.71484,0.73827
91.25900,0.75258,0.72564,0.71519,0.73735
91.35900,0.75315,0.72606,0.71458,0.73656
91.45900,0.75365,0.72681,0.71488,0.73608
91.55900,0.75403,0.72683,0.71427,0.73506
91.65900,0.75468,0.72763,0.71489,0.73595
91.75900,0.75441,0.72698,0.71508,0.73596
91.85900,0.75530,0.72678,0.71518,0.73660
91.95900,0.75736,0.72801,0.71670,0.73534
92.05900,0.75703,0.72808,0.71567,0.73445
92.15900,0.75783,0.72878,0.71602,0.73474
92.25900,0.75788,0.72861,0.71572,0.73472
92.35900,0.75967,0.72956,0.71664,0.73548
92.45900,0.76036,0.72983,0.71647,0.73633
92.55900,0.76063,0.72969,0.71602,0.73523
92.65900,0.76228,0.73127,0.71773,0.73549
92.75900,0.76125,0.73019,0.71625,0.73533
92.85900,0.76216,0.73080,0.71697,0.73448
92.95900,0.76406,0.73216,0.71748,0.73496
93.05900,0.76554,0.73325,0.71913,0.73467
93.15900,0.76662,0.73488,0.71985,0.73498
93.25900,0.76739,0.73489,0.71917,0.73520
93.35900,0.76744,0.73457,0.71873,0.73416
93.45900,0.76777,0.73508,0.71851,0.73404
93.55900,0.76902,0.73453,0.71962,0.73474
93.65900,0.76901,0.73459,0.71821,0.73464
93.75900,0.76991,0.73534,0.71980,0.73486
93.85900,0.77112,0.73651,0.71956,0.73468
93.95900,0.77157,0.73685,0.72018,0.73422
94.05900,0.77244,0.73698,0.71969,0.73265
94.15900,0.77282,0.73684,0.72006,0.73485
94.25900,0.77326,0.73754,0.71996,0.73428
94.35900,0.77476,0.73972,0.72174,0.73361
94.45900,0.77589,0.74052,0.72298,0.73386
94.55900,0.77550,0.74026,0.72156,0.73308
94.65900,0.77595,0.73997,0.72177,0.73358
94.75900,0.77784,0.74181,0.72303,0.73454
94.85900,0.77755,0.74163,0.72266,0.73481
94.95900,0.77879,0.74231,0.72297,0.73253
95.05900,0.77847,0.74220,0.72318,0.73333
95.15900,0.77891,0.74232,0.72330,0.73374
95.25900,0.78041,0.74309,0.72362,0.73329
95.35900,0.78131,0.74321,0.72358,0.73407
95.45900,0.78212,0.74363,0.72451,0.73434
95.55900,0.78236,0.74479,0.72511,0.73356
95.65900,0.78323,0.74550,0.72510,0.73342
95.75900,0.78406,0.74614,0.72559,0.73373
95.85900,0.78567,0.74758,0.72684,0.73436
95.95900,0.78650,0.74751,0.72711,0.73396
96.05900,0.78662,0.74808,0.72723,0.73361
96.15900,0.78735,0.74806,0.72732,0.73358
96.25900,0.78812,0.74866,0.72693,0.73410
96.35900,0.78852,0.74893,0.72724,0.73322
96.45900,0.78929,0.74962,0.72811,0.73302
96.55900,0.79006,0.75021,0.72829,0.73261
96.65900,0.79006,0.74995,0.72748,0.73255
96.75900,0.79137,0.75095,0.72892,0.73278
96.85900,0.79248,0.75231,0.72932,0.73390
96.95900,0.79266,0.75213,0.72977,0.73457
97.05900,0.79343,0.75221,0.72947,0.73389
97.15900,0.79376,0.75273,0.72892,0.73367
97.25900,0.79492,0.75426,0.73061,0.73287
97.35900,0.79526,0.75363,0.73044,0.73353
97.45900,0.79683,0.75570,0.73190,0.73393
97.55900,0.79699,0.75586,0.73231,0.73450
97.65900,0.79723,0.75641,0.73205,0.73433
97.75900,0.79771,0.75588,0.73130,0.73487
97.85900,0.79920,0.75727,0.73216,0.73430
97.95900,0.80036,0.75785,0.73314,0.73412
98.05900,0.80042,0.75812,0.73318,0.73435
98.15900,0.80101,0.75844,0.73318,0.73454
98.25900,0.80081,0.75789,0.73217,0.73512
98.35900,0.80274,0.76016,0.73556,0.73509
98.45900,0.80304,0.75980,0.73479,0.73475
98.55900,0.80309,0.75946,0.73378,0.73520
98.65900,0.80386,0.76138,0.73458,0.73397
98.75900,0.80563,0.76313,0.73671,0.73442
98.85900,0.80639,0.76230,0.73663,0.73432
98.95900,0.80666,0.76354,0.73687,0.73460
99.05900,0.80733,0.76290,0.73664,0.73486
99.15900,0.80718,0.76332,0.73694,0.73488
99.25900,0.80716,0.76366,0.73688,0.73574
99.35900,0.80888,0.76401,0.73733,0.73552
99.45900,0.80945,0.76545,0.73842,0.73482
99.55900,0.80994,0.76576,0.73840,0.73553
99.65900,0.81108,0.76684,0.73969,0.73659
99.75900,0.81054,0.76581,0.73816,0.73614
99.85900,0.81116,0.76722,0.73882,0.73518
99.95900,0.81179,0.76714,0.73886,0.73506
100.05900,0.81312,0.76824,0.74014,0.73594
100.15900,0.81335,0.76875,0.74020,0.73594
100.25900,0.81424,0.76922,0.74141,0.73550
100.35900,0.81536,0.77014,0.74198,0.73614
100.45900,0.81626,0.77121,0.74253,0.73673
100.55900,0.81667,0.77144,0.74213,0.73625
100.65900,0.81720,0.77189,0.74241,0.73573
100.75900,0.81717,0.77173,0.74304,0.73587
100.85900,0.81931,0.77327,0.74454,0.73772
100.95900,0.81882,0.77299,0.74420,0.73718
101.05900,0.81979,0.77389,0.74432,0.73642
101.15900,0.81901,0.77296,0.74397,0.73726
101.25900,0.82080,0.77440,0.74526,0.73652
101.35900,0.82066,0.77482,0.74522,0.73774
101.45900,0.82083,0.77531,0.74496,0.73824
101.55900,0.82162,0.77562,0.74568,0.73783
101.65900,0.82193,0.77578,0.74615,0.73733
101.75900,0.82239,0.77604,0.74545,0.73681
101.85900,0.82332,0.77728,0.74730,0.73713
101.95900,0.82444,0.77795,0.74695,0.73759
102.05900,0.82430,0.77849,0.74668,0.73701
102.15900,0.82505,0.77900,0.74811,0.73786
102.25900,0.82630,0.77946,0.74857,0.73791
102.35900,0.82680,0.78019,0.74945,0.73844
102.45900,0.82722,0.78072,0.74931,0.73998
102.55900,0.82787,0.78156,0.75058,0.73946
102.65900,0.82846,0.78152,0.75071,0.73884
102.75900,0.82834,0.78178,0.75048,0.73923
102.85900,0.82891,0.78259,0.75016,0.73803
102.95900,0.82961,0.78302,0.75077,0.74021
103.05900,0.83035,0.78326,0.75174,0.73868
103.15900,0.83078,0.78384,0.75192,0.73876
103.25900,0.83108,0.78412,0.75166,0.73971
103.35900,0.83147,0.78527,0.75224,0.73832
103.45900,0.83219,0.78635,0.75291,0.73948
103.55900,0.83313,0.78624,0.75308,0.73873
103.65900,0.83345,0.78694,0.75442,0.73967
103.75900,0.83501,0.78841,0.75490,0.74023
103.85900,0.83504,0.78810,0.75531,0.74166
103.95900,0.83562,0.78863,0.75510,0.74195
104.05900,0.83662,0.79005,0.75694,0.74114
104.15900,0.83642,0.78973,0.75689,0.74055
104.25900,0.83735,0.79057,0.75743,0.74132
104.35900,0.83732,0.79073,0.75742,0.74159
104.45900,0.83763,0.79096,0.75737,0.74210
104.55900,0.83856,0.79198,0.75813,0.74180
104.65900,0.83954,0.79317,0.75930,0.74137
104.75900,0.83939,0.79294,0.75926,0.74170
104.85900,0.84027,0.79316,0.76010,0.74238
104.95900,0.84076,0.79437,0.76012,0.74238
105.05900,0.84085,0.79435,0.76019,0.74218
105.15900,0.84204,0.79551,0.76190,0.74321
105.25900,0.84247,0.79619,0.76264,0.74332
105.35900,0.84326,0.79678,0.76239,0.74334
105.45900,0.84334,0.79669,0.76240,0.74402
105.55900,0.84347,0.79727,0.76249,0.74386
105.65900,0.84368,0.79681,0.76217,0.74341
105.75900,0.84504,0.79862,0.76405,0.74382
105.85900,0.84577,0.79958,0.76511,0.74408
105.95900,0.84614,0.79950,0.76519,0.74521
106.05900,0.84586,0.79867,0.76472,0.74416
106.15900,0.84696,0.79995,0.76618,0.74490
106.25900,0.84778,0.80071,0.76658,0.74473
106.35900,0.84891,0.80211,0.76762,0.74523
106.45900,0.84857,0.80210,0.76797,0.74482
106.55900,0.84923,0.80233,0.76772,0.74547
106.65900,0.84983,0.80354,0.76910,0.74666
106.75900,0.85027,0.80414,0.76901,0.74669
106.85900,0.85101,0.80506,0.76996,0.74789
106.95900,0.85165,0.80532,0.77101,0.74807
107.05900,0.85207,0.80583,0.77124,0.74830
107.15900,0.85256,0.80597,0.77059,0.74781
107.25900,0.85242,0.80578,0.77156,0.74823
107.35900,0.85276,0.80606,0.77235,0.74778
107.45900,0.85358,0.80713,0.77240,0.74788
107.55900,0.85477,0.80878,0.77342,0.74952
107.65900,0.85521,0.80923,0.77397,0.74955
107.75900,0.85528,0.80887,0.77366,0.74850
107.85900,0.85584,0.80973,0.77484,0.74876
107.95900,0.85675,0.81042,0.77604,0.74995
108.05900,0.85705,0.81100,0.77655,0.75070
108.15900,0.85757,0.81162,0.77620,0.74980
108.25900,0.85744,0.81155,0.77634,0.75098
108.35900,0.85872,0.81272,0.77714,0.75086
108.45900,0.85858,0.81309,0.77677,0.75130
108.55900,0.85905,0.81307,0.77735,0.75162
108.65900,0.86005,0.81403,0.77899,0.75135
108.75900,0.86060,0.81478,0.77928,0.75222
108.85900,0.86008,0.81452,0.77887,0.75222
108.95900,0.86161,0.81592,0.78029,0.75296
109.05900,0.86138,0.81563,0.78035,0.75260
109.15900,0.86223,0.81656,0.78148,0.75316
109.25900,0.86282,0.81756,0.78184,0.75316
109.35900,0.86342,0.81814,0.78277,0.75337
109.45900,0.86372,0.81861,0.78263,0.75453
109.55900,0.86391,0.81878,0.78347,0.75454
109.65900,0.86456,0.81982,0.78355,0.75525
109.75900,0.86497,0.82000,0.78409,0.75573
109.85900,0.86479,0.82009,0.78373,0.75576
109.95900,0.86572,0.82079,0.78543,0.75671
110.05900,0.86687,0.82200,0.78667,0.75608
110.15900,0.86688,0.82192,0.78595,0.75631
110.25900,0.86695,0.82250,0.78684,0.75559
110.35900,0.86758,0.82276,0.78687,0.75617
110.45900,0.86879,0.82404,0.78826,0.75772
110.55900,0.86906,0.82482,0.78926,0.75714
110.65900,0.86934,0.82502,0.78953,0.75802
110.75900,0.87002,0.82613,0.79017,0.75897
110.85900,0.87016,0.82647,0.79065,0.75900
110.95900,0.87074,0.82602,0.79047,0.75890
111.05900,0.87110,0.82671,0.79160,0.75961
111.15900,0.87105,0.82701,0.79154,0.75910
111.25900,0.87162,0.82730,0.79229,0.76069
111.35900,0.87240,0.82805,0.79250,0.75964
111.45900,0.87283,0.82909,0.79324,0.76050
111.55900,0.87349,0.83019,0.79419,0.76168
111.65900,0.87386,0.83006,0.79488,0.76083
111.75900,0.87440,0.83095,0.79529,0.76087
111.85900,0.87465,0.83133,0.79593,0.76252
111.95900,0.87565,0.83217,0.79713,0.76239
112.05900,0.87614,0.83249,0.79724,0.76181
112.15900,0.87658,0.83385,0.79845,0.76284
112.25900,0.87686,0.83350,0.79724,0.76330
112.35900,0.87735,0.83450,0.79907,0.76508
112.45900,0.87845,0.83496,0.80009,0.76477
112.55900,0.87799,0.83508,0.79957,0.76543
112.65900,0.87878,0.83605,0.80064,0.76514
112.75900,0.87879,0.83599,0.80061,0.76662
112.85900,0.87914,0.83667,0.80172,0.76655
112.95900,0.87988,0.83720,0.80231,0.76647
113.05900,0.88026,0.83782,0.80247,0.76694
113.15900,0.88037,0.83799,0.80279,0.76627
113.25900,0.88087,0.83895,0.80361,0.76740
113.35900,0.88138,0.83903,0.80425,0.76719
113.45900,0.88188,0.83986,0.80471,0.76827
113.55900,0.88213,0.84018,0.80538,0.76881
113.65900,0.88270,0.84117,0.80635,0.76959
113.75900,0.88260,0.84096,0.80628,0.76980
113.85900,0.88377,0.84240,0.80724,0.76965
113.95900,0.88403,0.84281,0.80759,0.77058
114.05900,0.88434,0.84298,0.80814,0.77026
114.15900,0.88532,0.84399,0.80920,0.77145
114.25900,0.88507,0.84368,0.80899,0.77226
114.35900,0.88529,0.84408,0.80928,0.77149
114.45900,0.88656,0.84535,0.81044,0.77317
114.55900,0.88617,0.84514,0.81053,0.77374
114.65900,0.88648,0.84591,0.81089,0.77401
114.75900,0.88721,0.84636,0.81132,0.77496
114.85900,0.88767,0.84694,0.81212,0.77410
114.95900,0.88794,0.84749,0.81241,0.77503
115.05900,0.88827,0.84773,0.81312,0.77543
115.15900,0.88893,0.84861,0.81374,0.77567
115.25900,0.88886,0.84901,0.81393,0.77524
115.35900,0.88897,0.84916,0.81428,0.77665
115.45900,0.89023,0.85056,0.81616,0.77594
115.55900,0.89061,0.85092,0.81705,0.77724
